PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,Transported,TotalExpenses,HasExpenses
5544_01,Mars,False,F,1149.0,P,TRAPPIST-1e,,True,Minnys Stité,False,1710.0,1
5545_01,Earth,False,G,894.0,S,PSO J318.5-22,34.0,False,Ernice Rigginsen,True,773.0,1
5545_02,Earth,True,G,894.0,S,TRAPPIST-1e,11.0,False,Sall Rigginsen,True,0.0,0
5545_03,Earth,True,G,894.0,S,TRAPPIST-1e,0.0,False,Nance Rigginsen,True,0.0,0
5546_01,Europa,False,D,176.0,P,55 Cancri e,28.0,False,Wasatan Brathful,False,9621.0,1
5550_01,Earth,False,G,895.0,S,TRAPPIST-1e,33.0,False,Robyna Poperez,True,881.0,1
5551_01,Earth,True,G,888.0,P,TRAPPIST-1e,22.0,False,Rayley Foledges,True,0.0,0
5552_01,Mars,,F,1150.0,P,TRAPPIST-1e,28.0,False,Skix Potie,False,0.0,0
5552_02,Mars,True,F,1150.0,P,TRAPPIST-1e,11.0,False,Oatch Potie,True,0.0,0
5552_03,Mars,False,F,1150.0,P,TRAPPIST-1e,60.0,False,Chonk Potie,False,2364.0,1
5555_01,,False,G,896.0,S,,43.0,,Winia Blanglison,True,922.0,1
5556_01,Earth,False,E,361.0,S,TRAPPIST-1e,27.0,False,Jona Hanner,False,1608.0,1
5557_01,Earth,True,G,890.0,P,TRAPPIST-1e,37.0,False,Jerek Mathison,True,0.0,0
5559_01,Earth,True,G,897.0,S,55 Cancri e,23.0,False,,True,0.0,0
5560_01,Mars,False,D,168.0,S,TRAPPIST-1e,57.0,False,Tyog Birte,False,2729.0,1
5561_01,Europa,True,A,51.0,P,TRAPPIST-1e,29.0,False,Diskeh Fueling,True,0.0,0
5561_02,Europa,False,A,51.0,P,TRAPPIST-1e,28.0,False,Cellus Fueling,False,7850.0,1
5561_03,Europa,False,A,51.0,P,TRAPPIST-1e,42.0,False,Gluinol Fueling,False,9069.0,1
5561_04,Europa,False,A,51.0,P,TRAPPIST-1e,43.0,False,Ankab Fueling,False,3488.0,1
5563_01,Europa,True,C,176.0,P,TRAPPIST-1e,26.0,False,Maham Cattyried,True,0.0,0
5566_01,Europa,False,E,349.0,P,55 Cancri e,72.0,False,Gluinon Gloyanthy,False,6192.0,1
5568_01,Europa,False,B,188.0,P,TRAPPIST-1e,49.0,False,Winons Covetive,False,7318.0,1
5568_02,Europa,True,B,188.0,P,55 Cancri e,29.0,True,Merabik Covetive,True,0.0,0
5569_01,Earth,True,G,891.0,P,TRAPPIST-1e,18.0,False,Brance Mcfarleys,False,0.0,0
5571_01,Earth,False,G,900.0,S,55 Cancri e,26.0,False,Delley Nichoan,True,909.0,1
5572_01,Mars,True,F,1153.0,P,55 Cancri e,19.0,False,Gicket Pane,True,0.0,0
5573_01,Earth,False,F,1154.0,P,55 Cancri e,18.0,False,Mariel Gilleranks,False,823.0,1
5574_01,Earth,False,F,1155.0,P,55 Cancri e,14.0,False,Dorah Polliamposs,False,1539.0,1
5575_01,Mars,False,F,1156.0,P,TRAPPIST-1e,44.0,False,Bares Nacke,False,2365.0,1
5575_02,Mars,True,F,1156.0,P,TRAPPIST-1e,34.0,False,Heers Nacke,True,0.0,0
5578_01,Earth,True,G,892.0,P,55 Cancri e,18.0,False,Verney Gainebergan,True,0.0,0
5580_01,Earth,True,G,902.0,S,PSO J318.5-22,36.0,False,Anae Vaught,True,0.0,0
5581_01,Europa,True,B,212.0,S,55 Cancri e,27.0,False,Alpha Frolestty,True,0.0,0
5582_01,Earth,False,G,893.0,P,TRAPPIST-1e,35.0,,Patoya Hersons,False,1437.0,1
5583_01,Europa,False,D,170.0,S,TRAPPIST-1e,52.0,False,Taura Inghtal,True,4164.0,1
5585_01,Earth,False,G,894.0,P,PSO J318.5-22,22.0,False,Vanez Popelazquez,False,773.0,1
5585_02,Earth,False,F,1158.0,P,TRAPPIST-1e,34.0,False,Velyne Popelazquez,True,806.0,1
5586_01,Earth,False,G,895.0,P,PSO J318.5-22,37.0,False,Elanda Reyersendry,False,753.0,1
5587_01,Earth,False,F,1159.0,P,55 Cancri e,22.0,False,Dianie Deckerson,False,739.0,1
5589_01,Earth,False,F,1160.0,P,TRAPPIST-1e,26.0,False,Fayen Hermanapp,True,880.0,1
5591_01,Earth,False,E,363.0,S,55 Cancri e,14.0,False,Elene Ewiseston,False,791.0,1
5592_01,Mars,True,F,1161.0,P,55 Cancri e,53.0,False,Wheard Quith,True,0.0,0
5594_01,Earth,False,F,1163.0,P,TRAPPIST-1e,17.0,False,Verney Lewinton,False,2005.0,1
5595_01,Earth,False,F,1067.0,S,TRAPPIST-1e,30.0,False,Sonard Craftstens,False,871.0,1
5596_01,Europa,False,D,179.0,P,TRAPPIST-1e,65.0,False,Mothab Sorbitter,False,3786.0,1
5598_01,Earth,False,G,903.0,S,,19.0,False,Lulah Thony,True,710.0,1
5599_01,Europa,False,E,364.0,S,55 Cancri e,36.0,,Saxino Caming,False,2608.0,1
5601_01,Earth,True,G,904.0,S,TRAPPIST-1e,3.0,False,Bertle Vandan,True,0.0,0
5601_02,Earth,False,G,904.0,S,TRAPPIST-1e,6.0,False,Fery Vandan,True,0.0,0
5601_03,Earth,False,,,,55 Cancri e,4.0,False,Jacque Vandan,True,0.0,0
5601_04,Earth,False,F,1069.0,S,TRAPPIST-1e,21.0,False,Vanney Vandan,True,2786.0,1
5601_05,Earth,True,G,904.0,S,55 Cancri e,8.0,False,Maya Vandan,True,0.0,0
5602_01,Europa,True,B,190.0,P,TRAPPIST-1e,35.0,False,Castab Sedece,True,0.0,0
5602_02,Europa,False,B,190.0,P,55 Cancri e,18.0,False,Hadirk Sedece,True,4046.0,1
5603_01,,False,E,365.0,S,TRAPPIST-1e,34.0,False,Kocha Cluitty,False,12473.0,1
5606_01,Europa,True,B,213.0,S,55 Cancri e,45.0,False,Algor Paterpad,True,0.0,0
5606_02,Europa,False,B,213.0,S,TRAPPIST-1e,31.0,False,Brab Dectory,True,2412.0,1
5608_01,Earth,False,F,1164.0,P,TRAPPIST-1e,14.0,False,Son Mclainez,True,902.0,1
5609_01,Earth,False,G,897.0,P,TRAPPIST-1e,23.0,False,Breney Russon,False,770.0,1
5610_01,Europa,True,B,214.0,S,TRAPPIST-1e,61.0,False,Tach Dicely,True,0.0,0
5610_02,Europa,False,B,214.0,S,55 Cancri e,54.0,True,Atinon Dicely,False,22751.0,1
5611_01,Europa,True,D,171.0,S,TRAPPIST-1e,28.0,False,Medion Clutchor,True,0.0,0
5611_02,Europa,False,D,171.0,S,TRAPPIST-1e,46.0,False,Grum Clutchor,False,9021.0,1
5613_01,Earth,False,F,1072.0,S,TRAPPIST-1e,32.0,False,Leene Hardonald,True,1180.0,1
5614_01,Earth,True,G,906.0,S,55 Cancri e,49.0,False,Tyrony Coolerson,True,0.0,0
5615_01,Earth,True,G,907.0,S,55 Cancri e,20.0,False,Tine Wardendez,True,0.0,0
5616_01,Earth,False,F,1073.0,S,PSO J318.5-22,25.0,False,Yolace Fryersonis,True,937.0,1
5618_01,Earth,False,F,1075.0,S,TRAPPIST-1e,19.0,False,Jenn Lynnerett,True,804.0,1
5619_01,Earth,True,G,908.0,S,55 Cancri e,28.0,False,Gordo Freder,True,0.0,0
5622_01,Earth,False,F,1076.0,S,TRAPPIST-1e,68.0,False,Jenn Nolds,True,970.0,1
5623_01,Earth,True,G,898.0,P,TRAPPIST-1e,16.0,False,Helly Gouldensen,True,0.0,0
5625_01,Mars,True,E,352.0,P,TRAPPIST-1e,19.0,False,Trise Cart,False,0.0,0
5625_02,Mars,,E,352.0,P,PSO J318.5-22,49.0,False,Cros Nane,False,0.0,0
5625_03,Mars,False,E,352.0,P,TRAPPIST-1e,15.0,False,Ming Cart,False,2206.0,1
5625_04,Mars,True,E,352.0,P,TRAPPIST-1e,26.0,False,Tops Cart,True,0.0,0
5625_05,Mars,False,E,352.0,P,TRAPPIST-1e,22.0,False,,False,1182.0,1
5626_01,Earth,True,G,911.0,S,PSO J318.5-22,23.0,False,Fayen Vinston,True,0.0,0
5627_01,Earth,False,G,899.0,P,TRAPPIST-1e,31.0,False,Nelsie Stanters,False,0.0,0
5628_01,Earth,True,G,900.0,P,TRAPPIST-1e,27.0,False,Ebonya Potthews,False,0.0,0
5629_01,Earth,True,G,901.0,P,TRAPPIST-1e,28.0,False,Jaye Sterson,True,0.0,0
5631_01,Earth,False,F,1166.0,P,TRAPPIST-1e,20.0,False,Bel Boltond,False,2758.0,1
5637_01,Earth,False,F,1168.0,P,TRAPPIST-1e,43.0,False,Sonard Simson,False,724.0,1
5639_01,Earth,False,G,913.0,S,TRAPPIST-1e,22.0,False,Bel Ewins,True,622.0,1
5640_01,Europa,True,E,368.0,S,TRAPPIST-1e,27.0,False,Kaffias Rinicapead,True,0.0,0
5642_01,Europa,True,B,216.0,S,,35.0,False,Geonkaa Supred,True,0.0,0
5642_02,Europa,True,,,,55 Cancri e,37.0,False,Isoton Supred,True,0.0,0
5643_01,Mars,False,F,1077.0,S,TRAPPIST-1e,24.0,False,Latsts Karte,True,1753.0,1
5643_02,Mars,False,F,1077.0,S,55 Cancri e,18.0,False,,False,2820.0,1
5643_03,Mars,False,F,1077.0,S,TRAPPIST-1e,15.0,False,Eaturs Karte,False,698.0,1
5644_01,Mars,False,F,1169.0,P,TRAPPIST-1e,28.0,False,Gut Hake,False,1915.0,1
5645_01,Earth,False,F,1078.0,S,TRAPPIST-1e,24.0,False,Olly Wagnerray,True,2251.0,1
5646_01,Mars,True,F,1079.0,S,55 Cancri e,39.0,False,,True,0.0,0
5647_01,Europa,True,C,178.0,P,TRAPPIST-1e,35.0,False,Dyonevi Matoltuble,True,0.0,0
5647_02,Europa,False,C,178.0,P,55 Cancri e,52.0,False,Chabih Matoltuble,True,2776.0,1
5647_03,Europa,False,C,178.0,P,TRAPPIST-1e,48.0,False,Majoram Tachor,False,4329.0,1
5648_01,Europa,False,C,179.0,P,55 Cancri e,27.0,False,Edaruma Braned,False,6072.0,1
5648_02,Europa,False,C,179.0,P,55 Cancri e,50.0,False,Unukath Braned,False,8564.0,1
5650_01,Earth,False,G,902.0,P,TRAPPIST-1e,24.0,False,Elsane Coopezmaney,False,1816.0,1
5651_01,Earth,False,G,915.0,S,PSO J318.5-22,26.0,False,Kentha Franton,True,847.0,1
5652_01,Earth,False,F,1171.0,P,TRAPPIST-1e,24.0,False,Erice Franchaney,False,565.0,1
5653_01,Earth,True,G,903.0,P,TRAPPIST-1e,15.0,False,Hanne Wardendez,False,0.0,0
5655_01,Earth,False,F,1172.0,P,PSO J318.5-22,42.0,False,Laude Browlerson,False,1233.0,1
5659_01,Earth,False,F,1175.0,P,TRAPPIST-1e,51.0,False,Letta Alberts,False,880.0,1
5661_01,Earth,False,E,355.0,P,PSO J318.5-22,43.0,False,Elany Ellahan,True,691.0,1
5661_02,Earth,True,G,905.0,P,55 Cancri e,31.0,False,Vane Ellahan,False,0.0,0
5662_01,Earth,True,G,916.0,S,TRAPPIST-1e,14.0,False,Alendy Wolferguson,True,0.0,0
5662_02,Earth,False,F,1080.0,S,TRAPPIST-1e,31.0,False,Karia Wolferguson,False,692.0,1
5663_01,Europa,False,A,71.0,S,TRAPPIST-1e,33.0,False,Alsuud Ressing,True,1725.0,1
5667_01,Earth,False,G,906.0,P,55 Cancri e,21.0,False,Moniey Combson,False,4393.0,1
5671_01,Earth,False,G,907.0,P,TRAPPIST-1e,13.0,False,Berly Acobsond,False,1800.0,1
5673_01,Earth,False,F,1083.0,S,TRAPPIST-1e,29.0,False,Pattin Bradlerson,True,831.0,1
5674_01,Europa,False,B,217.0,S,TRAPPIST-1e,22.0,False,Alrain Unsible,False,21842.0,1
5677_01,Mars,False,E,357.0,P,TRAPPIST-1e,22.0,False,Hoces Fisun,False,1299.0,1
5679_01,Earth,True,G,920.0,S,PSO J318.5-22,18.0,False,Loise Casonston,True,0.0,0
5679_02,Earth,True,G,920.0,S,55 Cancri e,35.0,False,Shelle Casonston,True,0.0,0
5679_03,Earth,True,G,920.0,S,TRAPPIST-1e,20.0,False,Jennya Casonston,True,0.0,0
5680_01,Earth,False,E,359.0,P,TRAPPIST-1e,18.0,False,Ryanne Blanglison,True,1609.0,1
5681_01,Earth,True,G,921.0,S,TRAPPIST-1e,66.0,False,Jodip Ellson,True,0.0,0
5684_01,,True,B,218.0,S,TRAPPIST-1e,33.0,False,Zaninon Busive,True,0.0,0
5684_02,Europa,True,B,218.0,S,55 Cancri e,48.0,False,Azhah Busive,True,0.0,0
5684_03,Europa,False,B,218.0,S,55 Cancri e,38.0,False,Genubik Busive,False,2768.0,1
5684_04,Europa,True,B,218.0,S,TRAPPIST-1e,62.0,False,Okulus Folhal,True,0.0,0
5685_01,Earth,True,G,910.0,P,TRAPPIST-1e,19.0,False,Ianne Bryants,False,0.0,0
5686_01,Mars,False,,,,55 Cancri e,44.0,False,Lix Cry,False,2374.0,1
5686_02,Mars,False,D,180.0,P,55 Cancri e,25.0,False,Pil Cry,False,2380.0,1
5687_01,Earth,False,F,1179.0,P,TRAPPIST-1e,15.0,False,Erie Mccarry,False,1975.0,1
5688_01,Earth,False,F,1084.0,S,TRAPPIST-1e,20.0,False,Isaacy Newtontoss,True,1299.0,1
5689_01,Earth,False,F,1180.0,P,TRAPPIST-1e,34.0,False,Raceky Scotterkins,False,1443.0,1
5692_01,Mars,False,E,360.0,P,TRAPPIST-1e,23.0,False,Mele Madan,False,2348.0,1
5693_01,Earth,False,F,1087.0,S,TRAPPIST-1e,45.0,False,Hellia Blacks,True,2416.0,1
5695_01,Earth,True,G,922.0,S,TRAPPIST-1e,39.0,False,Brene Collinson,True,0.0,0
5696_01,Earth,True,G,911.0,P,PSO J318.5-22,33.0,False,Janney Mcgoway,True,0.0,0
5698_01,Earth,False,F,1088.0,S,TRAPPIST-1e,14.0,False,Natha Mulley,False,877.0,1
5698_02,Earth,False,G,923.0,S,TRAPPIST-1e,26.0,False,,True,885.0,1
5700_01,Earth,True,G,924.0,S,TRAPPIST-1e,47.0,False,Coreen Ricks,True,0.0,0
5701_01,Mars,True,D,173.0,S,TRAPPIST-1e,,False,Caper Fincy,True,0.0,0
5702_01,Earth,True,G,912.0,P,55 Cancri e,28.0,False,Katiey Estron,True,0.0,0
5704_01,Earth,True,G,913.0,P,TRAPPIST-1e,22.0,False,Melara Callowery,True,0.0,0
5705_01,Earth,True,G,925.0,S,TRAPPIST-1e,17.0,False,Letty Chanan,True,0.0,0
5706_01,Earth,False,F,1090.0,S,TRAPPIST-1e,16.0,False,Norahe Kerrealds,True,1183.0,1
5706_02,Earth,False,G,926.0,S,TRAPPIST-1e,9.0,False,Tricki Marshopper,True,0.0,0
5707_01,Earth,False,F,1091.0,S,TRAPPIST-1e,15.0,False,Emmax Alvasquez,True,1002.0,1
5709_01,Europa,False,C,215.0,S,TRAPPIST-1e,33.0,False,Asellum Amblereld,True,8475.0,1
5710_01,Earth,False,F,1092.0,S,TRAPPIST-1e,61.0,False,Jeanie Sterson,True,1262.0,1
5711_01,Earth,False,F,1183.0,P,TRAPPIST-1e,19.0,False,Daryla Mullericer,False,856.0,1
5712_01,Europa,True,E,371.0,S,TRAPPIST-1e,61.0,False,Dabik Mostedry,True,0.0,0
5713_01,Earth,False,G,915.0,P,TRAPPIST-1e,42.0,False,Lawren Blangibson,True,825.0,1
5714_01,Earth,False,G,916.0,P,TRAPPIST-1e,4.0,False,Katen Farleyatton,False,0.0,0
5714_02,Earth,False,G,916.0,P,TRAPPIST-1e,12.0,False,Rayle Farleyatton,True,0.0,0
5714_03,Earth,False,G,916.0,P,TRAPPIST-1e,0.0,,Bobina Hamcmahon,True,0.0,0
5714_04,Earth,True,G,916.0,P,TRAPPIST-1e,19.0,False,Sanda Hamcmahon,True,0.0,0
5714_05,Earth,True,G,916.0,P,TRAPPIST-1e,,False,Robyna Hamcmahon,True,0.0,0
5716_01,Earth,False,F,1093.0,S,PSO J318.5-22,29.0,False,Gabrin Jimes,True,1328.0,1
5717_01,Earth,False,G,917.0,P,TRAPPIST-1e,59.0,False,Wardan Fowles,True,949.0,1
5718_01,Earth,True,G,927.0,S,TRAPPIST-1e,20.0,False,Racyle Kaney,True,0.0,0
5719_01,Earth,False,G,918.0,P,TRAPPIST-1e,70.0,False,Ireen Tranciams,True,908.0,1
5719_02,Earth,True,G,918.0,P,TRAPPIST-1e,3.0,False,Min Tranciams,False,0.0,0
5721_01,Europa,True,B,219.0,S,TRAPPIST-1e,37.0,False,Giedia Mostedry,True,0.0,0
5721_02,Europa,False,B,219.0,S,TRAPPIST-1e,58.0,False,Scellus Mostedry,False,6306.0,1
5722_01,Earth,False,G,928.0,S,TRAPPIST-1e,44.0,False,Joyces Ington,False,2367.0,1
5723_01,Mars,True,E,372.0,S,TRAPPIST-1e,24.0,False,Quakes Puff,False,0.0,0
5724_01,Earth,True,G,919.0,P,PSO J318.5-22,20.0,False,Eduard Sweenez,True,0.0,0
5725_01,Earth,False,F,1094.0,S,TRAPPIST-1e,24.0,False,Clindy Joycerton,True,1392.0,1
5726_01,Europa,True,B,192.0,P,55 Cancri e,27.0,False,Bottom Dindeng,True,0.0,0
5727_01,Earth,False,G,920.0,P,55 Cancri e,28.0,False,Kenny Santin,False,711.0,1
5728_01,Earth,False,F,1185.0,P,TRAPPIST-1e,24.0,False,Jodia Wolferguson,False,804.0,1
5729_01,Mars,True,F,1186.0,P,TRAPPIST-1e,29.0,False,Honjay Merie,True,0.0,0
5730_01,Earth,False,F,1187.0,P,TRAPPIST-1e,25.0,False,Karlen Moodman,False,2151.0,1
5732_01,Earth,False,G,921.0,P,TRAPPIST-1e,20.0,False,Brancy Ocherman,False,809.0,1
5733_01,Earth,False,G,922.0,P,55 Cancri e,34.0,False,Billia Kerrealds,True,1793.0,1
5733_02,Earth,False,F,1188.0,P,,28.0,False,Tricky Buckeelez,False,1300.0,1
5735_01,Earth,True,E,362.0,P,TRAPPIST-1e,,False,Myrace Peterstarks,True,0.0,0
5736_01,Earth,,F,1189.0,P,TRAPPIST-1e,23.0,False,Ton Maynardner,False,620.0,1
5737_01,Europa,False,C,216.0,S,TRAPPIST-1e,39.0,False,Mintard Inicont,True,11911.0,1
5737_02,Europa,False,C,216.0,S,TRAPPIST-1e,35.0,False,Lesaton Inicont,True,8694.0,1
5738_01,Earth,True,G,929.0,S,TRAPPIST-1e,18.0,False,Ritany Morelly,True,0.0,0
5739_01,Earth,True,G,930.0,S,TRAPPIST-1e,20.0,False,Courta Cleminglas,True,0.0,0
5740_01,Europa,False,A,52.0,P,TRAPPIST-1e,42.0,False,Minopus Cattle,False,7652.0,1
5740_02,Europa,False,A,52.0,P,55 Cancri e,32.0,False,Unukath Alaxed,False,3402.0,1
5742_01,Earth,False,F,1096.0,S,55 Cancri e,50.0,False,Ger Rigginsen,False,729.0,1
5744_01,Earth,False,G,931.0,S,TRAPPIST-1e,23.0,False,Felice Hinglendez,True,906.0,1
5746_01,Earth,False,G,932.0,S,TRAPPIST-1e,19.0,False,Rica Vandan,False,5520.0,1
5747_01,Earth,False,F,1192.0,P,TRAPPIST-1e,29.0,False,Troya Hallahaney,False,762.0,1
5748_01,Europa,False,A,53.0,P,TRAPPIST-1e,35.0,True,Sterfik Gealloyalt,False,3127.0,1
5750_01,Earth,False,E,363.0,P,TRAPPIST-1e,18.0,False,Herina Parklaney,False,981.0,1
5751_01,Earth,False,G,924.0,P,PSO J318.5-22,24.0,False,,False,772.0,1
5755_01,Earth,False,G,933.0,S,TRAPPIST-1e,23.0,False,Loreen Cardner,True,674.0,1
5756_01,Earth,False,F,1194.0,P,TRAPPIST-1e,51.0,False,Card Dicksons,False,902.0,1
5756_02,Earth,False,F,1194.0,P,TRAPPIST-1e,42.0,False,Billia Briggston,False,693.0,1
5756_03,Earth,False,F,1194.0,P,PSO J318.5-22,19.0,False,Inerry Briggston,False,721.0,1
5756_04,Earth,,F,1194.0,P,TRAPPIST-1e,23.0,False,,False,0.0,0
5756_05,Earth,True,F,1194.0,P,TRAPPIST-1e,19.0,False,Fery Briggston,True,0.0,0
5756_06,Earth,False,F,1194.0,P,PSO J318.5-22,22.0,False,Karena Briggston,False,660.0,1
5756_07,Earth,False,,,,TRAPPIST-1e,25.0,False,Shanie Garden,False,3177.0,1
5756_08,Earth,False,F,1194.0,P,PSO J318.5-22,31.0,False,Wenise Briggston,False,3043.0,1
5757_01,Earth,False,F,1195.0,P,TRAPPIST-1e,23.0,False,Dianya Salin,False,559.0,1
5758_01,Earth,True,G,934.0,S,TRAPPIST-1e,22.0,False,Heidie Mcguirez,True,0.0,0
5761_01,Europa,True,B,220.0,S,TRAPPIST-1e,55.0,False,Weino Icablebat,True,0.0,0
5763_01,Earth,False,F,1099.0,S,TRAPPIST-1e,40.0,False,Andan Alentonway,False,699.0,1
5763_02,Earth,False,F,1099.0,S,TRAPPIST-1e,24.0,False,Erick Alentonway,False,1031.0,1
5764_01,Earth,False,F,1100.0,S,TRAPPIST-1e,25.0,False,Shery Nolds,True,1046.0,1
5765_01,Europa,False,C,181.0,P,TRAPPIST-1e,42.0,False,Altairk Heermy,False,2640.0,1
5767_01,Earth,True,G,936.0,S,PSO J318.5-22,33.0,False,Jonaye Josesh,True,0.0,0
5768_01,Europa,True,B,193.0,P,TRAPPIST-1e,54.0,False,Gatrino Cattle,True,0.0,0
5768_02,Europa,True,B,193.0,P,55 Cancri e,22.0,False,Izarfik Cattle,True,0.0,0
5769_01,Europa,True,B,194.0,P,TRAPPIST-1e,22.0,False,Menkard Oppont,True,0.0,0
5769_02,Europa,True,B,194.0,P,55 Cancri e,19.0,False,Muonon Oppont,True,0.0,0
5771_01,Earth,False,G,937.0,S,TRAPPIST-1e,47.0,False,Sanda Fielson,True,872.0,1
5772_01,Mars,False,F,1197.0,P,55 Cancri e,23.0,False,Vuls Sidne,False,2901.0,1
5773_01,Europa,True,C,217.0,S,55 Cancri e,61.0,False,Bosonan Sciatberit,True,0.0,0
5776_01,Earth,False,F,1102.0,S,TRAPPIST-1e,21.0,False,Luise Saundez,False,724.0,1
5777_01,Earth,,F,1199.0,P,PSO J318.5-22,46.0,,Katen River,False,1371.0,1
5778_01,Earth,False,G,926.0,P,TRAPPIST-1e,36.0,False,Verney Pernard,False,907.0,1
5779_01,Earth,False,G,938.0,S,TRAPPIST-1e,15.0,False,Glene Simsey,True,706.0,1
5780_01,Europa,False,B,195.0,P,TRAPPIST-1e,33.0,False,Genif Ousious,True,8937.0,1
5780_02,Europa,True,B,195.0,P,TRAPPIST-1e,35.0,False,Hallux Ousious,True,0.0,0
5780_03,Europa,True,B,195.0,P,55 Cancri e,21.0,False,Betenar Ousious,True,0.0,0
5781_01,Earth,False,F,1200.0,P,55 Cancri e,21.0,False,Nichad Harley,False,595.0,1
5783_01,Earth,False,F,1201.0,P,55 Cancri e,43.0,False,Alendy Scottuez,True,1421.0,1
5785_01,Earth,False,F,1104.0,S,PSO J318.5-22,34.0,False,Dwin Mcgoway,False,571.0,1
5786_01,Earth,False,G,928.0,P,PSO J318.5-22,47.0,False,Alfrey Sarios,False,1737.0,1
5788_01,Mars,False,F,1105.0,S,TRAPPIST-1e,27.0,False,Ves Birte,True,1532.0,1
5790_01,Europa,False,C,218.0,S,TRAPPIST-1e,46.0,False,Markard Distured,False,5411.0,1
5791_01,Earth,False,G,941.0,S,,46.0,False,Earlie Sancasey,True,1014.0,1
5792_01,Europa,False,B,196.0,P,55 Cancri e,40.0,False,Eltares Subwor,False,9881.0,1
5793_01,Europa,True,E,375.0,S,55 Cancri e,59.0,False,Dhenah Gloyanthy,True,0.0,0
5794_01,Europa,False,D,182.0,P,TRAPPIST-1e,45.0,False,Winopus Shoeweely,False,6202.0,1
5795_01,Earth,False,F,1106.0,S,PSO J318.5-22,19.0,False,Evey Hodes,True,690.0,1
5796_01,Mars,False,F,1107.0,S,TRAPPIST-1e,32.0,False,Grog Pre,False,6883.0,1
5799_01,,True,F,1108.0,S,55 Cancri e,39.0,False,Cruts Cres,True,0.0,0
5800_01,Earth,False,F,1203.0,P,,40.0,False,Belly Llobsoney,False,1497.0,1
5802_01,Mars,False,D,175.0,S,TRAPPIST-1e,44.0,False,Terry Killé,True,1056.0,1
5804_01,Earth,True,G,933.0,P,TRAPPIST-1e,26.0,False,Allyn Simpsonks,False,0.0,0
5806_01,Earth,False,F,1109.0,S,TRAPPIST-1e,22.0,False,Philda Snowaney,False,1228.0,1
5808_01,Earth,False,G,934.0,P,TRAPPIST-1e,2.0,False,Keitha Josey,False,0.0,0
5808_02,Earth,False,F,1204.0,P,TRAPPIST-1e,18.0,False,Ferry Josey,False,796.0,1
5808_03,Earth,False,F,1204.0,P,TRAPPIST-1e,53.0,False,Haryn Josey,False,758.0,1
5809_01,Earth,False,F,1205.0,P,TRAPPIST-1e,22.0,False,Violan Clemondsey,False,1298.0,1
5809_02,Earth,False,F,1205.0,P,TRAPPIST-1e,46.0,False,Eilan Clemondsey,True,2175.0,1
5810_01,Earth,True,G,935.0,P,TRAPPIST-1e,28.0,False,Valey Chapmaney,True,0.0,0
5810_02,,False,E,366.0,P,TRAPPIST-1e,31.0,False,Annez Chapmaney,True,1563.0,1
5811_01,Europa,False,A,54.0,P,55 Cancri e,36.0,False,Haldah Fulatorly,False,6263.0,1
5811_02,Europa,False,A,54.0,P,55 Cancri e,46.0,False,Sadlam Fulatorly,True,6096.0,1
5812_01,Earth,True,G,943.0,S,TRAPPIST-1e,0.0,False,Holey Domington,True,0.0,0
5812_02,Earth,False,G,943.0,S,TRAPPIST-1e,3.0,False,Garry Domington,True,0.0,0
5812_03,Earth,True,G,943.0,S,TRAPPIST-1e,12.0,False,Evaned Domington,True,0.0,0
5812_04,Earth,True,G,943.0,S,TRAPPIST-1e,2.0,False,Ireen Domington,True,0.0,0
5812_05,Earth,True,G,943.0,S,TRAPPIST-1e,41.0,False,Dian Domington,True,0.0,0
5812_06,Earth,True,G,943.0,S,55 Cancri e,11.0,False,Karena Domington,True,0.0,0
5813_01,Earth,True,G,936.0,P,TRAPPIST-1e,41.0,False,Coreee Hortis,True,0.0,0
5814_01,Mars,False,D,176.0,S,TRAPPIST-1e,17.0,False,Prabon Bine,False,1182.0,1
5814_02,Mars,True,D,176.0,S,55 Cancri e,21.0,False,Fal Bine,True,0.0,0
5814_03,Mars,True,D,176.0,S,55 Cancri e,21.0,False,Scers Bine,True,0.0,0
5814_04,Mars,False,D,176.0,S,TRAPPIST-1e,27.0,False,Honda Bine,True,1033.0,1
5814_05,Mars,True,D,176.0,S,TRAPPIST-1e,54.0,False,Caper Bine,True,0.0,0
5814_06,Mars,False,D,176.0,S,TRAPPIST-1e,15.0,False,Feles Bine,False,3462.0,1
5814_07,Mars,True,D,176.0,S,,39.0,False,Naffsh Bine,True,0.0,0
5816_01,Earth,False,G,937.0,P,TRAPPIST-1e,31.0,False,Armene Vines,True,395.0,1
5817_01,Mars,True,F,1111.0,S,TRAPPIST-1e,28.0,False,Alex Berle,True,0.0,0
5818_01,Earth,False,G,938.0,P,,21.0,False,Jeroy Mullericer,False,3560.0,1
5819_01,Europa,True,B,221.0,S,TRAPPIST-1e,29.0,False,Alcorab Suptive,True,0.0,0
5820_01,Earth,,F,1112.0,S,TRAPPIST-1e,45.0,False,Ellene Tersony,True,716.0,1
5821_01,Europa,False,C,183.0,P,55 Cancri e,44.0,False,Dirfak Calazy,False,6527.0,1
5822_01,Earth,True,G,939.0,P,TRAPPIST-1e,12.0,False,Joandy Chapmaney,True,0.0,0
5823_01,Earth,True,G,944.0,S,55 Cancri e,18.0,False,Ronna Antoshipson,True,0.0,0
5824_01,Earth,True,G,940.0,P,55 Cancri e,20.0,False,Carry Contrevins,True,0.0,0
