PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
5073_01,Mars,True,F,1033,P,55 Cancri e,27.0,False,Vere Frité,0.0,0,True
5074_01,Mars,False,F,967,S,TRAPPIST-1e,35.0,False,Gorsp Biba,5916.0,1,False
5076_01,Earth,False,G,818,P,TRAPPIST-1e,13.0,False,Alicey Wolferguson,5208.0,1,False
5080_01,Earth,False,F,969,S,,21.0,False,Herina Buckeelez,703.0,1,False
5083_01,Earth,True,G,820,P,TRAPPIST-1e,22.0,False,Cary Pooles,0.0,0,False
5084_01,Europa,True,E,315,P,TRAPPIST-1e,29.0,False,Askedus Fuelightic,0.0,0,False
5084_02,Europa,False,E,315,P,TRAPPIST-1e,32.0,False,Batrix Fuelightic,20228.0,1,False
5085_01,Earth,False,F,970,S,TRAPPIST-1e,20.0,False,Alie Grahangory,565.0,1,True
5087_01,Mars,False,F,1036,P,TRAPPIST-1e,44.0,False,Sunk Birt,2598.0,1,False
5088_01,Earth,False,F,972,S,55 Cancri e,22.0,False,Jonard Horndley,1768.0,1,True
5089_01,Europa,False,B,170,P,TRAPPIST-1e,39.0,False,Alrakan Aivering,8050.0,1,False
5089_02,Europa,False,B,170,P,TRAPPIST-1e,19.0,False,Celeon Aivering,3791.0,1,True
5090_01,Earth,,G,821,P,TRAPPIST-1e,0.0,False,,0.0,0,False
5090_02,Earth,True,G,821,P,TRAPPIST-1e,0.0,False,Luzel Willy,0.0,0,False
5090_03,,False,G,821,P,PSO J318.5-22,12.0,False,Joyton Willy,0.0,0,True
5090_04,Earth,True,G,821,P,TRAPPIST-1e,7.0,False,Adamy Willy,0.0,0,False
5090_05,Earth,False,E,316,P,PSO J318.5-22,32.0,False,Annya Willy,793.0,1,False
5090_06,Earth,False,G,821,P,,11.0,False,Scotte Willy,0.0,0,True
5091_01,Earth,False,F,973,S,55 Cancri e,18.0,False,,3064.0,1,False
5093_01,Europa,False,C,158,P,55 Cancri e,49.0,True,Wasalam Cluthosexy,8056.0,1,False
5095_01,Mars,True,F,1038,P,TRAPPIST-1e,61.0,False,Coate Snoff,0.0,0,True
5097_01,Earth,True,G,823,P,55 Cancri e,7.0,False,Hughan Peterstarks,0.0,0,True
5097_02,Earth,False,G,823,P,TRAPPIST-1e,25.0,False,Nandy Peterstarks,852.0,1,True
5097_03,Earth,False,F,1039,P,55 Cancri e,51.0,False,Eulahy Peterstarks,712.0,1,True
5103_01,Europa,True,E,317,P,TRAPPIST-1e,56.0,False,Proxima Poless,0.0,0,True
5104_01,Earth,False,G,833,S,,31.0,False,Keitha Waltonnedy,753.0,1,True
5105_01,Earth,True,,,,PSO J318.5-22,16.0,False,Holey Sullones,0.0,0,True
5106_01,Earth,True,G,834,S,TRAPPIST-1e,29.0,False,Helle Barrez,0.0,0,True
5108_01,Earth,True,G,825,P,PSO J318.5-22,17.0,False,Louisy Hughriend,0.0,0,True
5109_01,Earth,False,G,835,S,PSO J318.5-22,47.0,False,Hilia Joycerton,741.0,1,True
5111_01,Europa,False,B,171,P,TRAPPIST-1e,25.0,False,Sarid Unkcatted,4307.0,1,False
5111_02,Europa,False,B,171,P,TRAPPIST-1e,28.0,False,Aske Unkcatted,5495.0,1,False
5111_03,Europa,False,B,171,P,TRAPPIST-1e,32.0,False,Mino Unkcatted,2924.0,1,False
5112_01,Europa,True,C,198,S,55 Cancri e,56.0,False,Chainon Spadicage,0.0,0,True
5112_02,Europa,True,C,198,S,55 Cancri e,25.0,False,Achiram Ainatint,0.0,0,True
5112_03,Europa,True,C,198,S,TRAPPIST-1e,13.0,False,Sadaton Opshaft,0.0,0,True
5115_01,Europa,True,C,199,S,TRAPPIST-1e,41.0,False,Diason Whibid,0.0,0,True
5115_02,Europa,True,C,199,S,55 Cancri e,28.0,False,Megrezn Whibid,0.0,0,True
5116_01,Mars,True,F,980,S,TRAPPIST-1e,25.0,False,Ars Prity,0.0,0,True
5116_02,Mars,True,F,980,S,TRAPPIST-1e,11.0,False,Fros Prity,0.0,0,True
5120_01,Mars,False,E,320,P,TRAPPIST-1e,20.0,False,Flams Bate,0.0,0,False
5122_01,Earth,False,F,981,S,TRAPPIST-1e,24.0,False,Line Knoxtones,875.0,1,True
5124_01,Earth,False,F,1044,P,,41.0,False,Kimmie Greeves,705.0,1,False
5125_01,Earth,False,F,982,S,55 Cancri e,29.0,False,Timmie Rocknight,760.0,1,False
5126_01,Europa,True,C,200,S,55 Cancri e,59.0,False,Isotone Unaring,0.0,0,True
5127_01,Earth,False,G,837,S,TRAPPIST-1e,31.0,False,Leneva Yanton,892.0,1,True
5127_02,Earth,False,F,983,S,TRAPPIST-1e,16.0,False,Faithy Yanton,2055.0,1,False
5128_01,Mars,False,F,1045,P,TRAPPIST-1e,65.0,False,Forn Frazo,1158.0,1,False
5128_02,Mars,False,F,1045,P,TRAPPIST-1e,21.0,False,Frus Frazo,2833.0,1,True
5129_01,Earth,True,G,827,P,TRAPPIST-1e,27.0,False,Anthia Savaraldez,0.0,0,True
5130_01,Earth,True,G,838,S,TRAPPIST-1e,37.0,False,Timmy Klindsayer,0.0,0,True
5132_01,Earth,False,G,828,P,TRAPPIST-1e,42.0,False,Veremy Ellson,5526.0,1,False
5133_01,Earth,False,G,829,P,55 Cancri e,36.0,False,Benry Litthews,846.0,1,True
5133_02,Earth,True,G,829,P,PSO J318.5-22,24.0,False,Hene Litthews,0.0,0,False
5133_03,Earth,True,G,829,P,PSO J318.5-22,,False,Lina Litthews,0.0,0,True
5133_04,Earth,False,F,1046,P,55 Cancri e,19.0,False,Done Litthews,660.0,1,False
5133_05,Earth,False,F,1046,P,TRAPPIST-1e,26.0,False,Lynnon Pugherman,948.0,1,False
5133_06,Earth,True,G,829,P,55 Cancri e,19.0,False,Shanya Josey,0.0,0,True
5133_07,Earth,False,F,1046,P,TRAPPIST-1e,26.0,False,,1529.0,1,False
5133_08,Earth,False,F,1046,P,TRAPPIST-1e,35.0,False,Lawren Josey,868.0,1,False
5136_01,Earth,False,F,984,S,55 Cancri e,24.0,False,Eulah Currisones,704.0,1,False
5137_01,,False,G,839,S,TRAPPIST-1e,9.0,False,Milyn Llobsoney,0.0,0,True
5138_01,Europa,False,A,47,P,55 Cancri e,40.0,False,Brakis Shming,4137.0,1,True
5140_01,Earth,True,G,840,S,PSO J318.5-22,23.0,False,Elancy Pughanders,0.0,0,True
5142_01,Mars,False,F,1050,P,TRAPPIST-1e,4.0,False,Kies Cre,0.0,0,True
5142_02,Mars,False,F,1050,P,TRAPPIST-1e,20.0,False,Bler Cre,1801.0,1,False
5142_03,Mars,True,F,1050,P,TRAPPIST-1e,21.0,False,Mark Cre,0.0,0,True
5142_04,Mars,False,F,1050,P,TRAPPIST-1e,4.0,False,Toisps Prin,0.0,0,True
5144_01,Earth,True,G,830,P,TRAPPIST-1e,19.0,,,0.0,0,True
5145_01,Earth,True,G,841,S,TRAPPIST-1e,18.0,False,Shaele Mathison,0.0,0,True
5146_01,Earth,False,F,986,S,55 Cancri e,26.0,False,Maura Cainghannon,796.0,1,True
5148_01,Earth,False,F,1051,P,TRAPPIST-1e,13.0,False,Garyan Canields,1053.0,1,False
5148_02,Earth,True,G,831,P,TRAPPIST-1e,16.0,False,Jeanny Moodsey,0.0,0,True
5151_01,Mars,True,F,1052,P,TRAPPIST-1e,14.0,False,Flark Cotik,0.0,0,True
5152_01,Europa,False,B,199,S,TRAPPIST-1e,40.0,False,Porrimp Aillyber,3402.0,1,False
5154_01,Mars,False,E,321,P,TRAPPIST-1e,34.0,True,Sunch Buche,1048.0,1,False
5156_01,Europa,True,B,200,S,55 Cancri e,21.0,False,Sabiark Traild,0.0,0,True
5156_02,Europa,False,B,200,S,TRAPPIST-1e,29.0,False,Atonon Traild,5841.0,1,True
5157_01,Earth,,G,844,S,TRAPPIST-1e,40.0,False,Melia Gardsondez,907.0,1,True
5158_01,Earth,False,F,1054,P,TRAPPIST-1e,16.0,False,Willah Jacostaney,62.0,1,False
5160_01,Earth,False,G,832,P,TRAPPIST-1e,37.0,False,Ricke Hayersents,888.0,1,False
5161_01,Mars,True,D,156,S,55 Cancri e,41.0,False,Goos Cheen,0.0,0,True
5162_01,Mars,True,F,988,S,55 Cancri e,16.0,False,Hoce Barne,0.0,0,True
5162_02,Mars,False,F,988,S,55 Cancri e,39.0,False,Dow Barne,1305.0,1,False
5163_01,Earth,True,E,322,P,TRAPPIST-1e,30.0,False,Ellie Beckeey,0.0,0,True
5163_02,Earth,False,E,322,P,TRAPPIST-1e,40.0,False,Jillie Hewson,864.0,1,True
5165_01,Earth,False,F,989,S,TRAPPIST-1e,63.0,False,Alancy Collinson,645.0,1,True
5166_01,Mars,False,D,163,P,TRAPPIST-1e,32.0,False,Cor Porki,883.0,1,True
5167_01,Earth,False,F,990,S,TRAPPIST-1e,47.0,False,Joana Crayeson,1087.0,1,False
5170_01,Earth,False,F,1056,P,55 Cancri e,23.0,False,Jeandy Hurchez,720.0,1,False
5171_01,Earth,False,F,991,S,TRAPPIST-1e,23.0,False,Julin Estiagosen,698.0,1,False
5173_01,Mars,True,F,1057,P,TRAPPIST-1e,19.0,False,Supies Biba,0.0,0,True
5174_01,Europa,True,C,159,P,55 Cancri e,44.0,False,Hekark Alenter,0.0,0,True
5174_02,Europa,False,C,159,P,TRAPPIST-1e,29.0,False,Mesarid Alenter,6680.0,1,False
5175_01,Earth,False,G,834,P,TRAPPIST-1e,21.0,False,Andice Maystuarey,783.0,1,False
5176_01,Earth,False,E,323,P,TRAPPIST-1e,23.0,False,Helle Sawyerson,792.0,1,False
5177_01,Europa,False,B,201,S,TRAPPIST-1e,26.0,True,Aldebah Gealably,0.0,0,True
5179_01,Europa,True,C,160,P,55 Cancri e,47.0,False,Nesch Aillyber,0.0,0,True
5180_01,Earth,True,G,835,P,PSO J318.5-22,20.0,False,Felia Gillock,0.0,0,True
5181_01,Europa,,B,175,P,TRAPPIST-1e,48.0,False,Minkark Motled,0.0,0,True
5182_01,Earth,True,G,836,P,TRAPPIST-1e,4.0,False,Crisey Georgasey,0.0,0,True
5182_02,Earth,False,G,836,P,TRAPPIST-1e,25.0,False,Berna Georgasey,704.0,1,True
5184_01,Earth,False,G,837,P,TRAPPIST-1e,0.0,False,Joelan Folemonley,0.0,0,True
5185_01,Mars,False,E,330,S,TRAPPIST-1e,29.0,False,Cruts Flie,1359.0,1,False
5186_01,Earth,False,F,1058,P,TRAPPIST-1e,21.0,False,Monah Harry,723.0,1,False
5187_01,,False,E,324,P,TRAPPIST-1e,20.0,False,Ranuts Mellé,954.0,1,False
5188_01,Earth,False,G,838,P,TRAPPIST-1e,34.0,False,Chesty Bootez,815.0,1,False
5188_02,Earth,True,G,838,P,TRAPPIST-1e,9.0,False,Elindy Hessey,0.0,0,True
5188_03,Earth,True,G,838,P,TRAPPIST-1e,12.0,False,Wally Bootez,0.0,0,False
5190_01,Earth,False,F,994,S,TRAPPIST-1e,13.0,False,Jillie Barrilloney,1513.0,1,False
5192_01,Mars,True,F,995,S,TRAPPIST-1e,27.0,False,Tostex Khaf,0.0,0,True
5193_01,Europa,False,C,202,S,TRAPPIST-1e,34.0,False,Betenar Craing,3994.0,1,True
5194_01,Europa,True,B,176,P,TRAPPIST-1e,18.0,False,Sabi Ainatint,0.0,0,True
5194_02,Europa,True,B,176,P,55 Cancri e,16.0,False,Astonon Ainatint,0.0,0,True
5196_01,Earth,True,G,839,P,TRAPPIST-1e,43.0,False,Gracey Haynard,0.0,0,True
5196_02,Earth,True,G,839,P,TRAPPIST-1e,0.0,False,Jenn Haynard,0.0,0,False
5197_01,Earth,False,E,325,P,,20.0,False,Rician Fowlaney,788.0,1,True
5198_01,Mars,False,F,1059,P,TRAPPIST-1e,45.0,False,Lish Fla,1308.0,1,False
5199_01,Europa,False,D,158,S,TRAPPIST-1e,35.0,False,Luxonon Cuplial,4141.0,1,False
5201_01,Earth,,F,1060,P,TRAPPIST-1e,21.0,False,Melara Daughtson,2151.0,1,False
5202_01,Earth,True,G,840,P,TRAPPIST-1e,14.0,False,Jeret Berges,0.0,0,True
5204_01,Earth,False,F,1061,P,PSO J318.5-22,46.0,False,Jodip Hughriend,550.0,1,False
5205_01,Earth,False,F,997,S,TRAPPIST-1e,22.0,False,Mabley Roachez,1500.0,1,False
5205_02,Earth,False,G,845,S,TRAPPIST-1e,2.0,False,Juanna Roachez,0.0,0,True
5205_03,Earth,,G,845,S,TRAPPIST-1e,3.0,False,Dorene Roachez,0.0,0,True
5206_01,Earth,True,G,841,P,55 Cancri e,28.0,False,Alley Briggston,0.0,0,True
5206_02,Earth,False,F,1062,P,PSO J318.5-22,60.0,False,Myrace Briggston,1075.0,1,False
5206_03,Earth,False,G,841,P,PSO J318.5-22,48.0,False,Ericia Briggston,771.0,1,False
5207_01,Earth,False,E,331,S,55 Cancri e,18.0,False,Bonyan Chanan,827.0,1,True
5207_02,Earth,False,F,998,S,TRAPPIST-1e,31.0,False,Rossie Chanan,1385.0,1,False
5208_01,Europa,True,C,163,P,55 Cancri e,26.0,False,Sadalm Unressind,0.0,0,True
5208_02,Europa,False,C,163,P,55 Cancri e,41.0,False,Alcorix Unressind,7747.0,1,False
5209_01,Earth,False,F,999,S,TRAPPIST-1e,26.0,False,Eriky Lambleyoun,716.0,1,True
5210_01,Earth,False,F,1063,P,TRAPPIST-1e,29.0,False,,736.0,1,True
5211_01,Earth,False,E,332,S,TRAPPIST-1e,24.0,False,Hen Barrelliver,1605.0,1,False
5213_01,Earth,False,F,1064,P,TRAPPIST-1e,25.0,False,Nathy Pottley,923.0,1,True
5214_01,Earth,False,G,842,P,55 Cancri e,0.0,False,Antony Hersons,0.0,0,False
5216_01,Earth,True,G,843,P,TRAPPIST-1e,30.0,False,Clard Hardson,0.0,0,False
5217_01,Europa,True,B,177,P,55 Cancri e,18.0,False,Sitron Briouse,0.0,0,True
5217_02,Europa,True,B,177,P,55 Cancri e,32.0,False,Canon Wingcoling,0.0,0,True
5218_01,Earth,False,F,1000,S,TRAPPIST-1e,28.0,False,Leony Powery,2414.0,1,False
5220_01,Mars,False,D,165,P,TRAPPIST-1e,21.0,False,Jackok Cooki,2578.0,1,False
5221_01,Earth,False,F,1065,P,TRAPPIST-1e,25.0,False,Jilla Herreras,689.0,1,False
5223_01,Mars,False,F,1002,S,55 Cancri e,47.0,False,Munda Ble,299.0,1,True
5223_02,Mars,True,F,1002,S,PSO J318.5-22,,False,Goles Ble,0.0,0,True
5223_03,Mars,True,F,1002,S,TRAPPIST-1e,8.0,False,Koot Fla,0.0,0,True
5224_01,Earth,False,F,1003,S,TRAPPIST-1e,24.0,False,Diandy Mckinn,1500.0,1,False
5225_01,Mars,True,E,334,S,TRAPPIST-1e,30.0,False,Chrets Sincy,0.0,0,True
5226_01,Earth,True,G,848,S,PSO J318.5-22,24.0,False,Joyn Hahnstoneal,0.0,0,True
5227_01,Earth,True,G,849,S,TRAPPIST-1e,13.0,False,Darlie Morrencis,0.0,0,True
5229_01,Earth,False,E,335,S,,16.0,False,Allene Balley,990.0,1,False
5230_01,Mars,False,F,1004,S,TRAPPIST-1e,23.0,False,Dow Tité,1855.0,1,True
5234_01,Mars,False,F,1067,P,TRAPPIST-1e,16.0,False,Tote Chmad,2639.0,1,True
5235_01,Earth,False,G,844,P,TRAPPIST-1e,29.0,False,Allyn Olivasquez,908.0,1,False
5236_01,Earth,False,E,326,P,TRAPPIST-1e,46.0,False,Juanna Lardsonald,995.0,1,True
5238_01,Earth,True,G,845,P,PSO J318.5-22,13.0,False,Gailia Blainson,0.0,0,False
5239_01,Earth,True,G,852,S,TRAPPIST-1e,22.0,False,Jeroy Beckeetter,0.0,0,True
5240_01,Earth,True,G,853,S,TRAPPIST-1e,29.0,False,Loisey Melez,0.0,0,True
5242_01,Earth,True,G,854,S,TRAPPIST-1e,46.0,False,Briney Ellahan,0.0,0,True
5243_01,Earth,False,F,1005,S,TRAPPIST-1e,24.0,False,Lanedy Mclardson,1235.0,1,True
5243_02,Earth,True,G,855,S,TRAPPIST-1e,33.0,False,Dont Melez,0.0,0,True
5244_01,Mars,False,F,1006,S,TRAPPIST-1e,38.0,False,Tax Tité,1574.0,1,False
5246_01,Earth,True,G,847,P,TRAPPIST-1e,57.0,False,Glene Drakeekss,0.0,0,True
5246_02,Earth,False,F,1070,P,TRAPPIST-1e,,False,Jodia Drakeekss,703.0,1,True
5247_01,Earth,False,G,848,P,TRAPPIST-1e,38.0,False,Roydo Yorkland,2330.0,1,True
5248_01,Earth,False,G,856,S,TRAPPIST-1e,28.0,False,Tinez Batestonley,834.0,1,True
5249_01,Mars,False,E,327,P,TRAPPIST-1e,25.0,False,Colal Fonie,1014.0,1,False
5250_01,Mars,True,F,1007,S,TRAPPIST-1e,22.0,False,Clek Dan,0.0,0,True
5251_01,Mars,False,F,1071,P,TRAPPIST-1e,33.0,False,Murs Nanie,2623.0,1,True
5252_01,Earth,False,F,1008,S,TRAPPIST-1e,35.0,False,Elanie Langatein,1571.0,1,True
5253_01,Earth,False,F,1009,S,TRAPPIST-1e,24.0,False,Annard Ashipeck,802.0,1,True
5254_01,Europa,True,B,202,S,TRAPPIST-1e,31.0,False,Celeon Pressive,0.0,0,True
5254_02,Europa,True,B,202,S,TRAPPIST-1e,16.0,False,Photons Pickleve,0.0,0,True
5254_03,Europa,True,,,,TRAPPIST-1e,28.0,False,Sargah Pressive,0.0,0,True
5254_04,Europa,False,B,202,S,55 Cancri e,8.0,False,Sceleon Pressive,0.0,0,True
5255_01,Mars,True,F,1010,S,TRAPPIST-1e,20.0,False,Clow Peate,0.0,0,True
5256_01,Mars,False,D,159,S,TRAPPIST-1e,26.0,False,Luse Tirt,1057.0,1,False
5257_01,Europa,False,B,178,P,55 Cancri e,43.0,False,Dnocese Opshaft,3394.0,1,False
5258_01,Europa,False,C,204,S,TRAPPIST-1e,70.0,False,Alrair Taptiritty,3598.0,1,True
5260_01,Earth,True,G,849,P,55 Cancri e,17.0,False,Racy Fulloydez,0.0,0,True
5262_01,Earth,True,G,850,P,TRAPPIST-1e,14.0,False,Adanne Rilley,0.0,0,True
5264_01,Earth,True,G,858,S,TRAPPIST-1e,21.0,False,Joyces Vinozarks,0.0,0,True
5264_02,Earth,False,F,1012,S,55 Cancri e,37.0,False,Marina Vinozarks,649.0,1,True
5265_01,Earth,False,F,1073,P,TRAPPIST-1e,15.0,False,Tonyn Ashipson,1102.0,1,False
5266_01,Europa,False,A,64,S,55 Cancri e,20.0,False,Alhair Poselfle,2373.0,1,False
5266_02,Europa,False,C,205,S,55 Cancri e,36.0,True,Sinon Poselfle,12535.0,1,False
5268_01,Earth,False,F,1013,S,TRAPPIST-1e,14.0,False,Bony Flynney,58.0,1,True
5269_01,Earth,False,E,336,S,TRAPPIST-1e,21.0,False,Mollen Ewisentley,662.0,1,True
5271_01,Earth,False,F,1075,P,TRAPPIST-1e,28.0,False,Kimmie Thony,921.0,1,False
5272_01,Mars,True,F,1076,P,TRAPPIST-1e,20.0,False,Push Winie,0.0,0,True
5273_01,Earth,False,F,1077,P,TRAPPIST-1e,26.0,False,Leony Gallenry,828.0,1,False
5274_01,Earth,False,F,1078,P,TRAPPIST-1e,25.0,False,Weney Hineyley,923.0,1,False
5275_01,Earth,False,F,1014,S,TRAPPIST-1e,29.0,False,Jerek Buckentry,724.0,1,False
5276_01,Europa,False,B,179,P,55 Cancri e,39.0,True,Neutrak Poustive,4841.0,1,True
5277_01,Earth,False,F,1079,P,TRAPPIST-1e,18.0,False,Besse Morandry,1319.0,1,True
5278_01,Europa,True,B,203,S,55 Cancri e,37.0,False,Menkin Subateful,0.0,0,True
5279_01,Earth,False,G,852,P,TRAPPIST-1e,28.0,False,Antony Flynnis,774.0,1,False
5280_01,Earth,False,F,1015,S,TRAPPIST-1e,18.0,False,Elanda Simpsonks,2728.0,1,True
5281_01,Earth,False,F,1080,P,TRAPPIST-1e,30.0,False,Emmax Haynard,1060.0,1,False
5282_01,Earth,False,E,337,S,TRAPPIST-1e,35.0,False,Florey Torrez,865.0,1,True
5282_02,Earth,False,F,1016,S,TRAPPIST-1e,26.0,False,Eulah Torrez,683.0,1,True
5282_03,Earth,True,G,860,S,55 Cancri e,0.0,False,Kenda Torrez,0.0,0,True
5287_01,Earth,False,G,861,S,PSO J318.5-22,42.0,False,Shanya Webstephrey,264.0,1,True
5288_01,Earth,False,F,1081,P,,36.0,False,Thell Masquez,777.0,1,True
5290_01,Earth,False,F,1083,P,TRAPPIST-1e,31.0,False,Bretty Patthews,1180.0,1,False
5291_01,Earth,False,G,854,P,55 Cancri e,27.0,False,Luisy Gaington,3969.0,1,False
5292_01,Europa,False,C,206,S,TRAPPIST-1e,25.0,False,Celavar Galoquid,4548.0,1,True
5297_01,Earth,True,G,856,P,TRAPPIST-1e,32.0,False,Candra Bushallert,0.0,0,True
5298_01,Earth,True,G,862,S,TRAPPIST-1e,14.0,False,Rician Sweett,0.0,0,True
5299_01,Earth,True,G,863,S,TRAPPIST-1e,16.0,False,Brina Coopezmaney,0.0,0,True
5300_01,Earth,True,G,864,S,55 Cancri e,51.0,False,Healle Klindsayer,0.0,0,True
5301_01,Europa,True,B,181,P,TRAPPIST-1e,21.0,False,Altara Pretive,0.0,0,True
5301_02,Europa,True,B,181,P,55 Cancri e,31.0,False,Sadares Pretive,0.0,0,True
5303_01,Earth,False,,,,TRAPPIST-1e,9.0,False,Patoya Hoffergess,0.0,0,False
5303_02,Earth,False,G,857,P,TRAPPIST-1e,7.0,False,Loree Hoffergess,0.0,0,True
5303_03,Earth,False,G,857,P,TRAPPIST-1e,3.0,False,Jimmyn Lambleyoun,0.0,0,True
5303_04,Earth,True,G,857,P,TRAPPIST-1e,2.0,False,Yvonna Lambleyoun,0.0,0,True
5303_05,Earth,False,G,857,P,55 Cancri e,7.0,False,Ronia Lambleyoun,0.0,0,False
5304_01,Mars,False,F,1019,S,TRAPPIST-1e,18.0,False,Tench Brine,1760.0,1,False
5304_02,Mars,True,F,1019,S,,33.0,False,Jagles Brine,0.0,0,True
5305_01,Earth,False,F,1084,P,TRAPPIST-1e,23.0,False,Elindy Simmonders,2897.0,1,True
5307_01,Europa,True,B,204,S,TRAPPIST-1e,13.0,False,Mirark Fuelisent,0.0,0,True
5310_01,Mars,False,F,1021,S,TRAPPIST-1e,32.0,False,Dontch Terry,5341.0,1,False
5312_01,Europa,True,B,182,P,TRAPPIST-1e,27.0,False,Sulaton Prefule,0.0,0,True
5313_01,Earth,False,F,1085,P,TRAPPIST-1e,23.0,False,Tracia Guezaley,552.0,1,True
5314_01,Europa,False,C,208,S,TRAPPIST-1e,25.0,,Skatik Arible,3793.0,1,True
5315_01,Earth,False,F,1086,P,TRAPPIST-1e,18.0,False,Gwendy Toddleton,778.0,1,False
5316_01,Mars,True,F,1087,P,55 Cancri e,23.0,False,Cats Ses,0.0,0,True
5320_01,Europa,True,E,330,P,55 Cancri e,31.0,False,Errima Callower,0.0,0,True
5320_02,Europa,False,E,330,P,TRAPPIST-1e,32.0,False,Hallah Opshoent,1751.0,1,False
5322_01,Mars,True,F,1090,P,TRAPPIST-1e,22.0,False,Allift Parté,0.0,0,True
5323_01,Mars,True,F,1091,P,TRAPPIST-1e,38.0,False,Coakey Cort,0.0,0,True
5325_01,Earth,False,F,1023,S,PSO J318.5-22,21.0,False,Wandy Blandez,757.0,1,True
5326_01,Mars,True,F,1092,P,TRAPPIST-1e,28.0,False,Wales Khart,0.0,0,True
5327_01,Europa,False,B,183,P,TRAPPIST-1e,38.0,False,Furudra Ticiay,0.0,0,False
5330_01,Earth,False,F,1094,P,TRAPPIST-1e,20.0,False,Race Oconley,809.0,1,True
5331_01,Earth,False,F,1095,P,TRAPPIST-1e,23.0,False,Coreen Woodgezalez,633.0,1,False
5333_01,Earth,False,G,862,P,TRAPPIST-1e,48.0,False,Vane Andley,500.0,1,True
5334_01,Earth,True,G,867,S,55 Cancri e,15.0,False,Besse Connon,0.0,0,True
5334_02,Earth,False,G,867,S,TRAPPIST-1e,30.0,False,Therly Connon,723.0,1,True
5337_01,Mars,False,F,1024,S,TRAPPIST-1e,40.0,False,Rish Bre,2597.0,1,True
5340_01,Earth,False,G,868,S,TRAPPIST-1e,36.0,False,Cassa Carsoning,710.0,1,False
5341_01,Earth,True,G,869,S,TRAPPIST-1e,20.0,False,Jessa Greenez,0.0,0,True
5343_01,Mars,False,E,332,P,TRAPPIST-1e,17.0,False,Rahars Resty,946.0,1,False
5344_01,Europa,False,C,168,P,55 Cancri e,38.0,False,Sargin Prieress,10947.0,1,False
5344_02,Europa,True,C,168,P,55 Cancri e,38.0,False,Dyonon Prieress,0.0,0,True
5345_01,Mars,False,D,167,P,,14.0,False,Frunad Cheen,868.0,1,False
5345_02,Mars,False,E,333,P,TRAPPIST-1e,,False,Cops Cheen,1590.0,1,False
5346_01,Earth,False,E,334,P,TRAPPIST-1e,21.0,False,Tera Kaney,827.0,1,True
5347_01,Europa,False,C,169,P,TRAPPIST-1e,18.0,False,Anton Caljoiry,7548.0,1,False
5348_01,Mars,False,D,168,P,TRAPPIST-1e,26.0,False,Money Sache,1056.0,1,True
5350_01,Europa,False,C,170,P,TRAPPIST-1e,35.0,False,Atinon Foraud,4548.0,1,False
5351_01,Mars,,F,1026,S,55 Cancri e,46.0,False,Hion Knike,2662.0,1,False
5353_01,Europa,True,B,205,S,55 Cancri e,13.0,False,Ranan Reelest,0.0,0,True
5353_02,Europa,False,B,205,S,TRAPPIST-1e,39.0,False,Weidus Reelest,9670.0,1,True
5354_01,Mars,False,D,161,S,PSO J318.5-22,49.0,False,Panch Letty,1775.0,1,False
5354_02,Mars,False,E,339,S,TRAPPIST-1e,28.0,False,Bares Kraie,0.0,0,False
5355_01,Earth,False,F,1098,P,TRAPPIST-1e,27.0,False,Kerrie Deckley,796.0,1,True
5355_02,Earth,True,G,865,P,TRAPPIST-1e,21.0,False,Verly Deckley,0.0,0,True
5356_01,Earth,False,E,340,S,TRAPPIST-1e,29.0,False,Julies Winsley,4549.0,1,False
5359_01,,False,F,1099,P,TRAPPIST-1e,27.0,False,Adammy Hinglendez,803.0,1,False
5360_01,Mars,True,F,1100,P,TRAPPIST-1e,38.0,False,Morms Nake,0.0,0,True
5361_01,Earth,False,F,1101,P,PSO J318.5-22,18.0,False,Elica Brantuarez,150.0,1,True
5362_01,Europa,True,E,336,P,55 Cancri e,35.0,False,Meratz Prearright,0.0,0,True
5363_01,Mars,True,F,1102,P,TRAPPIST-1e,37.0,False,Crowk Apeau,0.0,0,True
5365_01,Earth,False,E,337,P,TRAPPIST-1e,60.0,False,Pristy Whiters,996.0,1,False
5366_01,Europa,True,E,338,P,TRAPPIST-1e,31.0,False,Asellan Calved,0.0,0,True
5367_01,Europa,True,C,209,S,TRAPPIST-1e,4.0,False,Mesonon Fruidy,0.0,0,True
5367_02,,False,C,209,S,TRAPPIST-1e,34.0,False,Dnocese Fruidy,4766.0,1,True
5367_03,Europa,False,C,209,S,55 Cancri e,46.0,False,Anyonon Fruidy,9391.0,1,True
5368_01,Earth,False,G,870,S,TRAPPIST-1e,18.0,False,,2344.0,1,False
5372_01,Mars,False,E,342,S,TRAPPIST-1e,38.0,False,Cings Mith,373.0,1,False
5374_01,Earth,False,F,1029,S,,29.0,False,Candyn Loverthyo,1005.0,1,True
5375_01,Europa,True,C,210,S,TRAPPIST-1e,13.0,False,Scharab Tramsor,0.0,0,True
5375_02,Europa,True,C,210,S,TRAPPIST-1e,26.0,False,Quarke Tramsor,0.0,0,True
5378_01,Europa,False,C,173,P,TRAPPIST-1e,30.0,False,Cellum Alenter,6855.0,1,False
